USRID	RST
8	0.011894750117915097
14	0.007853294213725279
18	0.029360566672254815
23	0.06270489070828622
30	0.06316405090063965
31	0.02264225570604001
32	0.03691337662300446
38	0.048515193165492694
40	0.008142457192560518
55	0.025674917228282284
72	0.07383104107077615
75	0.04058000205389275
79	0.00905793218864203
80	0.03562178670335169
90	0.05285176122221359
97	0.010092979124961014
98	0.030143592197573437
99	0.008550146998353615
113	0.022816604130832776
120	0.008442921076521972
121	0.02506746966236586
123	0.0083105532341496
127	0.007928804072375142
130	0.09132492453498146
131	0.04398547432657191
134	0.033434777387504264
137	0.033084523373520525
141	0.02109132746059989
148	0.007741122779848043
149	0.1398053830353225
151	0.011164033144295496
160	0.026749251854855615
168	0.0267626843663091
169	0.010166588297696892
177	0.028092433645976512
178	0.05905852249737345
189	0.13083253448784704
191	0.017921823972402624
195	0.07206306183374346
198	0.007854086372124158
204	0.008191924341029222
211	0.09725933434634051
214	0.02233944220026211
219	0.037880141595959115
222	0.008284410813946718
226	0.008653863224378219
229	0.031146785084814037
230	0.05894928920579144
237	0.05617987378159279
239	0.022718084909549942
242	0.012982982009716586
245	0.04041403157695742
248	0.00795553619013705
253	0.039573573585678895
259	0.0384401804275881
265	0.008074943273014846
276	0.16026227819146166
279	0.02451125068751496
285	0.09713478510835612
294	0.008008894723681083
314	0.3620874300889107
319	0.070230631871115
320	0.021449804197310754
324	0.010725643695679766
325	0.29454871733217375
332	0.15041040433846495
338	0.00874299011671117
347	0.1888174985166537
352	0.008944426205523813
353	0.05496717020257022
354	0.009086899679070873
361	0.007910202198077783
363	0.007821062774810912
369	0.05845079778793909
373	0.028003746573017175
381	0.022353609983718496
386	0.008241996252722945
391	0.017840859527452055
404	0.007928699205377818
407	0.0246718178236319
414	0.008407651246123572
421	0.026793683334708294
425	0.02871212443417728
428	0.029633427130686316
446	0.049068393393009536
450	0.023789862993207046
451	0.01199006635954471
452	0.008998993454767939
459	0.009816991020220846
470	0.06224950340977211
471	0.059016338984894466
474	0.019950615413661273
480	0.08758396268261252
487	0.028579525042598756
497	0.026069051800593507
505	0.008460358630356593
508	0.028640754674682016
510	0.009176211145896687
513	0.04136853371603818
514	0.007966863903097567
516	0.00919762454843951
517	0.017112828405360908
522	0.01764979557969328
523	0.007869434889485149
526	0.1235072831611611
529	0.054179873905430664
532	0.07150330888891622
539	0.04075443057731078
545	0.00820841400084196
547	0.05101567510426405
553	0.008091571654566705
555	0.03231143324966591
559	0.007953220045102237
566	0.007885142780128265
590	0.06344750540976445
597	0.007721313930733147
601	0.025658042565915837
603	0.009491327392599289
606	0.37703101415579354
616	0.007968416861118271
617	0.9331129480508765
620	0.011711831519257412
624	0.008383834507326472
642	0.009586710270696975
644	0.008741371458982286
645	0.025010803313959717
652	0.007927000547273357
657	0.008260563960073053
660	0.009974950913767067
666	0.008025246714811972
669	0.03207641254279816
672	0.008029435384482399
678	0.008269500278860267
687	0.00898928410131472
690	0.007930989565672586
693	0.009841449670426336
695	0.008380736327427403
696	0.02591801367521704
699	0.12347349584677451
708	0.010746106406415637
709	0.011469312483130609
710	0.008010395635853915
723	0.032091703089614634
724	0.016756388484973055
728	0.026006371635810405
731	0.04622570179151352
738	0.02262306303452199
742	0.012932377983908947
745	0.9135114603520038
747	0.011021107325131651
751	0.08985678412615629
752	0.007800783534882459
753	0.03593746279514534
761	0.014685068217155692
766	0.039386439406201214
767	0.05277695405366356
769	0.00971009883093074
773	0.03799888650873194
775	0.008149594868406428
776	0.021863391843714733
780	0.040573163970325926
782	0.08294725942717293
794	0.02045478640721091
795	0.030967804797982855
797	0.07782676324137904
801	0.048203471276666195
802	0.012647399488095842
804	0.03873383341659787
806	0.02377326920682614
810	0.05785838055336865
812	0.007938864479817256
815	0.007753667412105358
819	0.07157677882515481
822	0.009128115728099509
823	0.009741209827733369
831	0.007954291097105617
837	0.00842436094782751
840	0.011658637799803223
841	0.11209567985748313
842	0.04081444499188842
843	0.06890367396435337
844	0.008193304067133835
845	0.2656393220533863
846	0.03610841658937703
847	0.007711215546832379
852	0.049244793738747954
853	0.008049068851665004
869	0.02241052459871063
872	0.018300348557550968
874	0.03390793624066849
889	0.04162081767132492
896	0.5037446925821145
903	0.08171044836282147
905	0.00791000344429844
909	0.009376916300678497
912	0.008185975530749607
913	0.008383467641445637
931	0.00871311806915229
937	0.02416298672487239
942	0.028820959156682015
945	0.00814960555768539
953	0.028181899152058355
957	0.008244966244558588
958	0.008412071800725715
960	0.016127062358959453
965	0.013303948143920373
968	0.007944747167720518
978	0.007954547099477523
983	0.04103763742958686
984	0.02166142234833759
987	0.02033666725550627
993	0.0839636372857526
1000	0.08131984592668277
1005	0.00801104142681762
1006	0.07829046404859392
1010	0.049724984135349704
1020	0.02224710835821808
1023	0.03217042389892618
1037	0.00952188992655835
1043	0.05476446817361399
1045	0.009666064887920125
1053	0.044041211155433656
1060	0.007980169229145037
1061	0.010868148782792427
1065	0.009444800668717918
1074	0.026738809030883756
1079	0.010742747528355719
1082	0.007730242829875317
1085	0.01408221008554071
1094	0.00809132832151046
1102	0.014794384424567465
1105	0.038179569394762046
