USRID	RST
8	0.08379841177732124
14	0.07929013777103312
18	0.10672257513039038
23	0.1113745159742493
30	0.13780961696128322
31	0.10440269573852161
32	0.20082840406198232
38	0.10873860261195623
40	0.07929013777103312
55	0.15273301212733945
72	0.12035414897264107
75	0.46975474886352403
79	0.07929013777103312
80	0.10335961497035025
90	0.1254470889761512
97	0.09296731642948493
98	0.09073893956884997
99	0.07962667249886583
113	0.10470980843804459
120	0.07929013777103312
121	0.11252251182828722
123	0.07929013777103312
127	0.07929013777103312
130	0.2412047658621096
131	0.12314983952348156
134	0.11586234030229853
137	0.11184403594660378
141	0.09122536669072119
148	0.0832741754806356
149	0.10211098862635949
151	0.07929013777103312
160	0.10929872384510497
168	0.10313589640173391
169	0.08540566234481237
177	0.1345441711761405
178	0.11355811913133625
189	0.10751067382770542
191	0.10384466515684748
195	0.18538318140637078
198	0.07929013777103312
204	0.07929013777103312
211	0.12285790446280985
214	0.12105923379568662
219	0.1339263746758189
222	0.07929013777103312
226	0.07929013777103312
229	0.12429342545654054
230	0.0796861455129729
237	0.11339793412785247
239	0.10227506642466194
242	0.0796861455129729
245	0.10313589640173391
248	0.07929013777103312
253	0.11138311132185562
259	0.1227346447069336
265	0.07929013777103312
276	0.16140904091723424
279	0.10867491381978628
285	0.15348312014107302
294	0.07929013777103312
314	0.3565702249783303
319	0.11413592357577589
320	0.10529982229346349
324	0.07962667249886583
325	0.27544511765986546
332	0.1576100454528572
338	0.0796861455129729
347	0.16635789621662164
352	0.07962667249886583
353	0.11079259981748094
354	0.07929013777103312
361	0.07929013777103312
363	0.07962667249886583
369	0.14115893361430962
373	0.12244773071791325
381	0.10886804626623398
386	0.07929013777103312
391	0.08479834739363601
404	0.07929013777103312
407	0.10440269573852161
414	0.07929013777103312
421	0.14450190250340098
425	0.1318819495353189
428	0.12107430988733918
446	0.10963745920646359
450	0.14399452547780117
451	0.07929013777103312
452	0.08341324658004753
459	0.07962667249886583
470	0.10440269573852161
471	0.11432991368710552
474	0.10867491381978628
480	0.1124725478027415
487	0.13956800810863682
497	0.0796861455129729
505	0.07929013777103312
508	0.12285790446280985
510	0.07929013777103312
513	0.11152055471575038
514	0.07929013777103312
516	0.07962667249886583
517	0.11393666325442146
522	0.08137870383550377
523	0.07929013777103312
526	0.10237946151922689
529	0.11338605606402294
532	0.10521992114043204
539	0.10903628341514186
545	0.07929013777103312
547	0.10440269573852161
553	0.07929013777103312
555	0.10922462834525054
559	0.07929013777103312
