USRID	RST
8	0.010726170415145666
14	0.00880204675926846
18	0.02890084258998583
23	0.05430658634782512
30	0.05688088662988422
31	0.023312768353292535
32	0.04630196137866308
38	0.043282501026159124
40	0.00912768723377899
55	0.026736775913865453
72	0.06823780486694211
75	0.046070307180634915
79	0.009881605695865579
80	0.04348326731816
90	0.06238245549755371
97	0.01023638716663353
98	0.0196612925051502
99	0.00953498202789493
113	0.025363095745263787
120	0.00892722247528671
121	0.027015451316998586
123	0.00892722247528671
127	0.00892722247528671
130	0.07327322514288097
131	0.04515370189686319
134	0.02852454018337518
137	0.03627961002777336
141	0.024616922275761247
148	0.00880204675926846
149	0.0742517849947661
151	0.014373779986631814
160	0.030595690342897122
168	0.03248579915412856
169	0.01178759481940517
177	0.027467027079912207
178	0.05949568745506351
189	0.10579800389466709
191	0.01959748005740042
195	0.08347814924920156
198	0.00880204675926846
204	0.00892722247528671
211	0.09429582206375904
214	0.02535459695495313
219	0.04159260296410078
222	0.009671892438943763
226	0.009710579160668115
229	0.02731400308857715
230	0.03700220009647862
237	0.06704348812848063
239	0.02605402594656496
242	0.01266101964620213
245	0.046012481608029294
248	0.008881091904993216
253	0.05761216870344423
259	0.03946598801536206
265	0.00880204675926846
276	0.17904171017864098
279	0.028059143033263498
285	0.0563814423490963
294	0.00892722247528671
314	0.35386699066758576
319	0.05477463872301121
320	0.02549307165922924
324	0.011844873082809348
325	0.2615023058198107
332	0.1706318162147781
338	0.009953026921702609
347	0.15128177477909094
352	0.010075374420566975
353	0.056666302362389405
354	0.00990533546102378
361	0.009182052229385666
363	0.008881091904993216
369	0.06854966725232646
373	0.03215763234797667
381	0.022897756153570602
386	0.00880204675926846
391	0.013976426267354807
404	0.008756557307488283
407	0.025010454851119954
414	0.009495299021168137
421	0.027088022532897292
425	0.032336658158909876
428	0.03374912217115424
446	0.05163385044800433
450	0.02508039095095109
451	0.013475758067215427
452	0.009782148416492876
459	0.010163242262920038
470	0.0748696677241509
471	0.04743600957353153
474	0.027598167283747574
480	0.0658726033120559
487	0.027360193879649573
497	0.03231785281059242
505	0.00892722247528671
508	0.030459786167344266
510	0.011160200376568355
513	0.04551966988313643
514	0.008881091904993216
516	0.009682048502542293
517	0.020607649980294383
522	0.014748542243145469
523	0.00880204675926846
526	0.08879558317798736
529	0.049530072009204645
532	0.08625089227094582
539	0.03793977766909348
545	0.00929222685089157
547	0.053058371486124814
553	0.00892722247528671
555	0.025549037689219158
559	0.00892722247528671
566	0.00880204675926846
590	0.09257266370111027
597	0.00880204675926846
601	0.02532694573826666
603	0.009376606323571112
606	0.4518022906933201
616	0.008881091904993216
617	0.9080503966858716
620	0.012077654973532937
624	0.00892722247528671
642	0.011924278498868528
644	0.009710579160668115
645	0.024927071252600463
652	0.008881091904993216
657	0.009011335507950064
660	0.010812847707568893
666	0.00892722247528671
669	0.028612289444923424
672	0.00892722247528671
678	0.00892722247528671
687	0.009921122848771098
690	0.00892722247528671
693	0.011381586737270336
695	0.009488067911440405
696	0.028280743535334323
699	0.1654406083353474
708	0.00911965788079671
709	0.01076709722406147
710	0.00892722247528671
723	0.030916295160246687
724	0.015695533039238374
728	0.029516302653328996
731	0.03692391165317582
738	0.025261799989229766
742	0.016103239348666663
745	0.9101844379904144
747	0.014175746899328283
751	0.09060837445301079
752	0.00880204675926846
753	0.037112083608347377
761	0.014802680091581687
766	0.043013619507540964
767	0.06042950157558125
769	0.00892722247528671
773	0.04139456901210724
775	0.00929222685089157
776	0.026211482464331658
780	0.03972181806166624
782	0.05920589222913012
794	0.022141654366046717
795	0.033734628245973126
797	0.08283411513345752
801	0.04645404810246245
802	0.013416831163268016
804	0.03741833191561365
806	0.027162137700165786
810	0.03823207736400473
812	0.00892722247528671
815	0.00880204675926846
819	0.08552282122632976
822	0.009921122848771098
823	0.01068396069924621
831	0.008884990949416761
837	0.009531016699556773
840	0.010324188462727766
841	0.080586819936843
842	0.04823307273476214
843	0.06537495553139147
844	0.00929222685089157
845	0.24826874640134874
846	0.03522735530398128
847	0.008756557307488283
852	0.0484945808960093
853	0.009011335507950064
869	0.025022898924145037
872	0.020612982177987793
874	0.02655169940607129
889	0.04116570851977569
896	0.5121971966107078
903	0.08613809871369495
905	0.008881091904993216
909	0.009355102365431378
912	0.00892722247528671
913	0.00929222685089157
931	0.009653859382959793
937	0.025003147083478727
942	0.03057331749325057
945	0.009450259209752164
953	0.028174919540276608
957	0.00892722247528671
958	0.00993426092298716
960	0.015783860755510352
965	0.01261372159782231
968	0.00892722247528671
978	0.00931781852960164
983	0.040368639760602135
984	0.021814486940722303
987	0.02533275620219925
993	0.0862214809207149
1000	0.07264600953180543
1005	0.00892722247528671
1006	0.0725463988877303
1010	0.04122930390394816
1020	0.02370827433712761
1023	0.04042539443859936
1037	0.010153685861837857
1043	0.0880740743081601
1045	0.010737615287853717
1053	0.04194692733067002
1060	0.00892722247528671
1061	0.011885377047865584
1065	0.010170982657237667
1074	0.029677826507969043
1079	0.01273554010829709
1082	0.008756557307488283
1085	0.012685610647255355
1094	0.00912768723377899
1102	0.016203693806834847
1105	0.04041104945807637
1106	0.013429538706637581
1112	0.035940876339520915
1114	0.034432294172805356
1116	0.042537242343263275
1127	0.10421836253611393
1128	0.04104569335957647
1132	0.013429538706637581
1136	0.008881091904993216
1146	0.06927847052704103
1147	0.009574525489503037
1152	0.011639130796130102
1153	0.035140969453738465
1185	0.021685005435941214
1202	0.00912768723377899
1206	0.01587427187736485
1210	0.04271112340477301
1214	0.04672927578034983
1217	0.009355102365431378
1218	0.04649887749234483
1223	0.009671892438943763
1226	0.03288465492651819
1227	0.010436870889675185
1229	0.00892722247528671
1232	0.038575454716042235
1234	0.01571408396541548
1238	0.009397454980657926
1239	0.00892722247528671
1244	0.011486015533547516
1250	0.00892722247528671
1251	0.02412762940652031
1252	0.020122033858300383
1253	0.008881091904993216
1268	0.04346859105715303
1274	0.009488067911440405
1275	0.020655964669983654
1279	0.026874623509985568
1284	0.04509168955363612
1285	0.00892722247528671
1286	0.01260777498987035
1287	0.011381586737270336
1291	0.03416228472827294
1297	0.013448675311487477
1302	0.023602335695251782
1303	0.025617179368956272
1305	0.04897906209182032
1311	0.056896152457922615
1313	0.009011335507950064
1318	0.009011335507950064
1324	0.010267645485175352
1336	0.024784611403793937
1339	0.009782148416492876
1341	0.03151240621290847
1351	0.009309282500709606
1352	0.0113074126113988
1362	0.00892722247528671
1366	0.09249194727241353
1376	0.02522876123732668
1382	0.02080980617026281
1386	0.012927616075882296
1390	0.009790223811403468
1391	0.03944955711949428
1393	0.00892722247528671
1394	0.05258377873709281
1404	0.00892722247528671
1406	0.00892722247528671
1410	0.02480894011926226
1411	0.025940420515253023
1423	0.024931775390266794
1424	0.037086859840636505
1430	0.03417506075748192
1435	0.029706777609917294
