USRID	RST
8	0.0076765617937630745
14	0.004383400138656594
18	0.01566599142487996
23	0.04411260687496972
30	0.07096256551483221
31	0.013205756124051282
32	0.042304933918206694
38	0.03498529676267673
40	0.003529492831407262
55	0.019882404938596474
72	0.05496354813867725
75	0.02209509794465419
79	0.003611919554546803
80	0.028082486894868246
90	0.06102622068489719
97	0.004494222562947443
98	0.010889410998094725
99	0.0059114004077060875
113	0.019769605170944563
120	0.005574471111168247
121	0.021397381512938976
123	0.006647941854146806
127	0.004577617866289109
130	0.09764280981786748
131	0.03679020920053778
134	0.01785676020585642
137	0.024818496092261975
141	0.012071659793589437
148	0.004839517616299018
149	0.1014430073509375
151	0.005955572991663787
160	0.01966364187669055
168	0.017717021802254356
169	0.007122416984326039
177	0.03097943831200498
178	0.04487123974854616
189	0.09775645170503139
191	0.0074302548967579525
195	0.17129190827673477
198	0.0032221937602093065
204	0.005395989721060448
211	0.07945283406919242
214	0.015137822601307034
219	0.04747873661927549
222	0.005642941810946186
226	0.006455505841527642
229	0.01605225870142279
230	0.0666351505439637
237	0.0591407619397885
239	0.019445723369913643
242	0.008950505478913394
245	0.02314869053914754
248	0.004216122565472041
253	0.022404999433574192
259	0.04151292312036571
265	0.005379423993404408
276	0.15400453278589335
279	0.028873921299061814
285	0.03267111595898594
294	0.004440823556064705
314	0.40334056981118366
319	0.043316123935683015
320	0.019325591371655015
324	0.007474111260286548
325	0.07504527435352604
332	0.12552197308468782
338	0.007629948728934821
347	0.1474682618756661
352	0.005622718768707634
353	0.03848872366259549
354	0.0038269139461082975
361	0.0045282907890087844
363	0.0035273979741247377
369	0.047564996227931956
373	0.032527662933557355
381	0.011190870070701854
386	0.005058988269905173
391	0.030101584947457762
404	0.004260166752164797
407	0.022190407497453594
414	0.0046656920071750565
421	0.0233207743438686
425	0.03129068167574118
428	0.02422883456138697
446	0.024207572223332606
450	0.016491521200573237
451	0.007192462810115277
452	0.007024099751965007
459	0.006545335483132856
470	0.054644372281266514
471	0.035139165895542175
474	0.020582172576574572
480	0.06379274745594576
487	0.03335321096319258
497	0.02095628876500417
505	0.005596435767084194
508	0.02314479960647082
510	0.00633041563883763
513	0.025512160474451706
514	0.00987945951404456
516	0.005383763266435173
517	0.008442607988258641
522	0.023803411549025825
523	0.004488036068866642
526	0.2244233287106856
529	0.03843348850600514
532	0.07229803325054998
539	0.02888822919632107
545	0.0037915286201912245
547	0.03068974370952446
553	0.005366725565259689
555	0.014711289324974331
559	0.0051901113543863725
566	0.0046727360291103845
590	0.05086591681730526
597	0.004113482591444365
601	0.019065989349913787
603	0.0069942210811910314
606	0.5170056604403171
616	0.004674261478978756
617	0.9428280767159433
620	0.007568208152044837
624	0.006794151651429671
642	0.0059147979044351
644	0.006186482720002231
645	0.021132957008630753
652	0.003849854170171462
657	0.005708667953378562
660	0.004943829123724058
666	0.003222188431118654
669	0.02514921537961019
672	0.0052241861187881985
678	0.005796161386137254
687	0.005136501206863142
690	0.005091681571661083
693	0.005113098210286421
695	0.005707251563096535
696	0.025265147231267052
699	0.15607575993388242
708	0.014761119446247889
709	0.008443055163822648
710	0.0046203821671453255
723	0.03426078620600188
724	0.010680381094499617
728	0.017613121934703845
731	0.029938403446162155
738	0.016047597923568142
742	0.010360335318705591
745	0.9482099707969619
747	0.007765230409201881
751	0.10919784128005638
752	0.005262511662454949
753	0.030549495636005723
761	0.00832167233170698
766	0.03241451934969948
767	0.028661612054412897
769	0.006055228920615345
773	0.03939146517768229
775	0.0037274927418202122
776	0.014552650466347006
780	0.04237841045393501
782	0.058391164599675936
794	0.014765026226675082
795	0.014918862641091303
797	0.06736892612378102
801	0.03403654755648208
802	0.008926465291606518
804	0.03836663106566907
806	0.017037032520386665
810	0.02401599652862581
812	0.00396417723602123
815	0.003615430168545251
819	0.07074067696873214
822	0.006410606641516922
823	0.006988906200450044
831	0.005124196341325794
837	0.004622876917267313
840	0.008446429773657211
841	0.06530880959085832
842	0.0275330876760514
843	0.05387117934337619
844	0.004182451968587008
845	0.18423840759350077
846	0.029376534520496825
847	0.003283641323368146
852	0.04062812373731083
853	0.004221934883248577
869	0.01613905599629778
872	0.013435273181801469
874	0.013869129787226762
889	0.0214004114455176
896	0.7788515798603074
903	0.054736971505870965
905	0.004594994167712633
909	0.005313666572161396
912	0.004338550526183333
913	0.005609923164639261
931	0.006803508429067227
937	0.01915885361361962
942	0.023740938475081734
945	0.005528094281193149
953	0.022021123871255422
957	0.005262214395261424
958	0.005257814347814493
960	0.010153430179640197
965	0.008660971486899758
