USRID	RST
8	0.054560650159873644
14	0.014803816853738423
18	0.022598898006768415
23	0.06019326787293075
30	0.12945706848216204
31	0.014786495411626365
32	0.03591599465284302
38	0.07734223678515934
40	0.006719516303324288
55	0.015421050198865338
72	0.03131379975842843
75	0.01632998257645017
79	0.011588501647566515
80	0.01628443440415435
90	0.08134052401396884
97	0.019870057306117357
98	0.09704694355695756
99	0.026750133282295
113	0.01805319503281207
120	0.026607476041752433
121	0.02996083552516353
123	0.01646171484729986
127	0.010665468772763073
130	0.06694136878226398
131	0.08473219113217759
134	0.03511746369507676
137	0.03667805484534413
141	0.015027763913126336
148	0.01711903355445306
149	0.04142941903554992
151	0.01894887639223652
160	0.020389467992094998
168	0.018333280214638932
169	0.017762260567880384
177	0.01499601597295961
178	0.05471028820402823
189	0.08941913839746117
191	0.010192737415825675
195	0.044246523153478025
198	0.006998652431074753
204	0.02031766389783159
211	0.05671774153222288
214	0.01616674740028971
219	0.06244451930488886
222	0.023220398878275914
226	0.022018612493820658
229	0.023164961826511662
230	0.10761629008041095
237	0.050063701471630875
239	0.017275014915052615
242	0.029318565484443105
245	0.04668064930914897
248	0.012158670293518139
253	0.014888152358995897
259	0.08571350099259015
265	0.019184853586567834
276	0.13787442364636493
279	0.01811840493546248
285	0.01708725104677904
294	0.00810748600135307
314	0.030227770975973324
319	0.13116969924316585
320	0.015034685661806636
324	0.037231048514969854
325	0.03459957844487025
332	0.03157760003606765
338	0.043920431033390155
347	0.16459674345044534
352	0.02057716005682531
353	0.0492468505320095
354	0.008990011289157931
361	0.011516393997156737
363	0.012333701794614276
369	0.027837512167481274
373	0.04862557291089808
381	0.02055961946665694
386	0.015421613731143802
391	0.09873982640351991
404	0.012895586179169654
407	0.03281340734102533
414	0.019385369772634685
421	0.038039261537815075
425	0.025396307652395422
428	0.01159560317011945
446	0.04434255788754472
450	0.02679595304594005
451	0.043086334534225154
452	0.021637244935313795
459	0.02083762419229527
470	0.053703999083533155
471	0.03710620864607674
474	0.010692616406401763
480	0.024857388842234193
487	0.023826507683907094
497	0.08975185776113757
505	0.03227547441630556
508	0.024273966568469404
510	0.021475553133284357
513	0.021208725231587205
514	0.02316071256338622
516	0.015500311089948116
517	0.02677286216735829
522	0.04460223372438268
523	0.013689475935592546
526	0.06636257953279372
529	0.11070584912012164
532	0.17309519501659174
539	0.04621267960080821
545	0.006842644406154241
547	0.07577650088499002
553	0.018175375220260935
555	0.045016054417163935
559	0.013328532133501485
566	0.015150149168491186
