USRID	RST
8	0.014603983322804317
14	0.009049433024127545
18	0.0294502735740196
23	0.0815884725417759
30	0.1307593109666648
31	0.028070200546008523
32	0.08006066786181068
38	0.07602153773613633
40	0.008516981023287292
55	0.02839252789161232
72	0.0424583325557608
75	0.024549260408322577
79	0.009046444054026728
80	0.024646572605985864
90	0.07712370583725806
97	0.01006702094621134
98	0.033577631371691445
99	0.01134767772407562
113	0.028182636209219847
120	0.009453724565063664
121	0.034741209386461504
123	0.009462837848356227
127	0.008436571648205427
130	0.11845817119023543
131	0.08183853465799869
134	0.03532211834601917
137	0.045678667640763795
141	0.016106756814560752
148	0.009266405604572207
149	0.06968242200337964
151	0.012137591838035677
160	0.04335005639969237
168	0.03554543114241353
169	0.012968055483214242
177	0.04734901286422506
178	0.09172860502887195
189	0.06707316931525216
191	0.01962777214105621
195	0.05887078802563765
198	0.008186887604130898
204	0.009059526501151983
211	0.09482566739371019
214	0.027039839165166852
219	0.07623451299618042
222	0.009307071184348596
226	0.009858371826591425
229	0.03011838296800461
230	0.054500467117538455
237	0.04595736507489503
239	0.028997887478514006
242	0.014450612889251655
245	0.055399635270324724
248	0.00880976526896724
253	0.023284273626714327
259	0.08380823154906794
265	0.009306590857662538
276	0.15377312997037712
279	0.027543678336127586
285	0.07011345773500458
294	0.008674765265332332
314	0.5559336497860015
319	0.10910391568659894
320	0.02614010442680023
324	0.011291291410571728
325	0.1727508358800304
332	0.057744779200244664
338	0.010642962422329469
347	0.11170209685711549
352	0.009640240704370343
353	0.0739523903847531
354	0.009215922065319718
361	0.008701188760132986
363	0.008512512321555305
369	0.08851166047137511
373	0.04584436627953723
381	0.02931430729820787
386	0.00898139680166472
391	0.025073063796235286
404	0.008575728796170145
407	0.03792948196337766
414	0.009567826330868782
421	0.032312728372490676
425	0.03301645200046856
428	0.028445290942373424
446	0.06517353237240792
450	0.03384799545767757
451	0.01107852871925657
452	0.010123408307906636
459	0.011417084675525874
470	0.01242207558891345
471	0.07040981625887228
474	0.02127137546423568
480	0.0807084371549448
487	0.05745424081466512
497	0.024451474072654265
505	0.009550885333803959
508	0.03775596040255187
510	0.010358249935679199
513	0.03136724043028537
514	0.00934838920004577
516	0.009671311502715153
517	0.023290303475036796
522	0.01949999700420718
523	0.008816970665184517
526	0.09904419965277214
529	0.043871517188278086
532	0.08700324778359221
539	0.05030723649063544
545	0.008415381485946168
547	0.06118535392392817
553	0.009432587568555141
555	0.04233283912200286
559	0.008762637208826727
566	0.00857102352307262
590	0.05918484247512651
597	0.00840784274247294
601	0.02622849728368908
603	0.01024379091051112
606	0.4447134017821702
616	0.008660395391016975
617	0.8117209775157397
620	0.012099006152427674
624	0.009639856718698606
642	0.011128308175422996
644	0.00975612696689248
645	0.05286999284268142
652	0.008334378211064315
657	0.009506035436544385
660	0.010972952639260649
666	0.008238337136474736
669	0.04545018452045059
672	0.008642980888073783
678	0.009450211742421505
687	0.009926634896805724
690	0.009175019887015209
693	0.010200528008729035
695	0.009695899059373288
696	0.035025192979076095
699	0.0921997065694126
